Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,adi,adx,aroon_25,awesome_oscillator_5_34,bcpb_20_2,cci_20,chaikin_20,BearishEngulfing,BearishHarami,DarkCloudCover,EveningStar,EveningStarDoji,GravestoneDoji,HangingMan,ShootingStar,BullishEngulfing,BullishHarami,DragonflyDoji,Hammer,InvertedHammer,MorningStar,MorningStarDoji,PiercingPattern,dpo_20,donchian_20,emv_14,force_13,ichimoku_9_26_52,kama_10_2_30,kst_10_15_20_30_10_10_10_15,keltner_20_10,macd_26_12,mfi_14,mi_9_25,ppo_26_12_9,psar_0.02_0.2,pvo_26_12_9,roc_12,rsi_14,stc_50_23_10_3_3,stoch_14_3,stoch_rsi_14_3_3,trix_15,tsi_25_13,ulcer_14,ultimate_7_14_28,volume2_3_14,vpt,vortex_14,william_r_14
2020-03-13,11.170000076293945,11.460000038146973,10.569999694824219,11.180000305175781,3867100,0,0,1433871.7984683353,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,0.5617978932735266,,,,,0.0,,,,,,,,,,,,-510624.8750753256,,
2020-03-16,10.119999885559082,11.274999618530273,10.119999885559082,10.720000267028809,2530000,0,0,1532445.5059503454,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.41809305871244745,,,,,0.0,,,,,,,,,,,,-617460.8174593204,,
2020-03-17,10.770000457763672,11.489999771118164,10.569999694824219,11.149999618530273,3685800,0,0,2493957.5527218473,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.6020234727166601,,,,,1.0,,,,,,,,,,,,43747.756035349375,,
2020-03-18,10.8100004196167,11.180000305175781,9.930000305175781,10.069999694824219,2898400,0,0,244796.3222530973,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.14907067853943984,,,,,0.0,,,,,,,,,,,,-132897.51028088466,,
2020-03-19,10.100000381469727,10.449999809265137,9.800000190734863,10.25,2355300,0,0,1150681.4692804194,0.0,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,0.27852005813395014,,,,,0.0,,,,,,,,,,,,-238641.10539229488,,
2020-03-20,10.229999542236328,10.604999542236328,10.005000114440918,10.09000015258789,2282600,0,0,-485180.9570283012,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,,,,,,,0.2165295021621566,,,,,0.0,,,,,,,,,,,,6469.972500260868,,
2020-03-23,10.15999984741211,10.279999732971191,9.645000457763672,9.729999542236328,1604100,0,0,-1659840.9978786493,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.056283813756010846,,,,,0.0,,,,,,,,,,,,-92863.39888887276,,
2020-03-24,9.979999542236328,10.380000114440918,9.510000228881836,9.59000015258789,2255400,0,0,-3500455.131991584,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.024390237784220756,,,,,0.0,,,,,,,,,,,,-89684.26221006498,,
2020-03-25,9.619999885559082,10.0,9.324999809265137,9.4399995803833,2000400,0,0,-4819238.903426291,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,-0.02180105722105176,,,,,0.0,,,,,,,,,,,,-63740.620013214,,
2020-03-26,9.479999542236328,10.239999771118164,9.479999542236328,10.210000038146973,1608200,0,0,-3338000.89299109,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,10.210000038146973,,0.4515170099365203,,,,,0.0,,,,,,,,,,,,99888.45292019242,,
2020-03-27,10.029999732971191,10.329999923706055,9.920000076293945,10.149999618530273,1415900,0,0,-3165332.7317688977,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,10.206876560710842,,0.42068423447185715,,,,,0.0,,,,,,,,,,,,122856.69014999762,,
