Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,adi,adx,aroon_25,awesome_oscillator_5_34,bcpb_20_2,cci_20,chaikin_20,BearishEngulfing,BearishHarami,DarkCloudCover,EveningStar,EveningStarDoji,GravestoneDoji,HangingMan,ShootingStar,BullishEngulfing,BullishHarami,DragonflyDoji,Hammer,InvertedHammer,MorningStar,MorningStarDoji,PiercingPattern,dpo_20,donchian_20,emv_14,force_13,ichimoku_9_26_52,kama_10_2_30,kst_10_15_20_30_10_10_10_15,keltner_20_10,macd_26_12,mfi_14,mi_9_25,ppo_26_12_9,psar_0.02_0.2,pvo_26_12_9,roc_12,rsi_14,stc_50_23_10_3_3,stoch_14_3,stoch_rsi_14_3_3,trix_15,tsi_25_13,ulcer_14,ultimate_7_14_28,volume2_3_14,vpt,vortex_14,william_r_14
2020-03-13,9.554540075021448,9.712466201664123,8.705685732346126,9.613761901855469,651600,0.0,0,523834.8640734219,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,,,,,,,0.633986818107587,,,,,0.0,,,,,,,,,,,,78552.30187817867,,
2020-03-16,8.439185199966014,8.982056938689238,7.2843492809541415,7.610072135925293,422100,0.0,0,263703.40613294777,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.11496352961187807,,,,,0.0,,,,,,,,,,,,-12317.222939064872,,
2020-03-17,7.698905760564957,8.46879605422728,6.7710888787061165,8.43918514251709,713000,0.0,0,951831.5314612933,0.0,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,0.5138265869135555,,,,,1.0,,,,,,,,,,,,-10292.679246994798,,
2020-03-18,7.827221021581544,8.014758534087298,5.399104448001567,5.517549514770508,514400,0.0,0,484018.8402878369,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,-0.17229239374104607,,,,,0.0,,,,,,,,,,,,-100403.71189450713,,
2020-03-19,5.596512094080221,6.139383347898806,4.994418076678495,5.981457233428955,787100,0.0,0,1053987.9843156969,0.0,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,,,,,,,,0.05259968868308839,,,,,0.0,,,,,,,,,,,,-111906.40514551624,,
2020-03-20,6.109772736124886,6.553940190162699,5.803790639018863,6.0011982917785645,761400,0.0,0,693324.5749916448,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.08914728459022456,,,,,0.0,,,,,,,,,,,,68691.15528907755,,
2020-03-23,5.932106006497402,6.218347345944476,5.5767717514173505,6.1887359619140625,571800,0.0,0,1212342.6751406377,0.0,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,,,,,,,0.18577830071025053,,,,,0.0,,,,,,,,,,,,20381.677640813534,,
2020-03-24,6.701995926353946,7.027718777134569,6.386143222531275,6.8994035720825195,485000,0.0,0,1503342.5328231063,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.45579202882300085,,,,,0.0,,,,,,,,,,,,73562.50149531206,,
2020-03-25,7.007977598145979,7.02771836155147,6.63290262278474,6.84018087387085,1446200,0.0,0,1575652.4466228872,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,0.435383373456069,,,,,0.0,,,,,,,,,,,,43279.922938220785,,
2020-03-26,6.974693775177003,7.124151593953457,6.795344677713242,6.974693775177002,1430400,0.065,0,1705687.682874073,0.0,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,6.974693775177002,,0.493217758172424,,,,,0.0,,,,,,,,,,,,15715.164411258764,,
